book_id,goodreads_book_id,authors,original_publication_year,title,language_code,image_url,book_id_diff
204,5326,Charles Dickens,1843.0,A Christmas Carol,,https://images.gr-assets.com/books/1406512317m/5326.jpg,0
205,43763,Anne Rice,1976.0,"Interview with the Vampire (The Vampire Chronicles, #1)",eng,https://images.gr-assets.com/books/1380631642m/43763.jpg,0
206,10507293,Kiera Cass,2012.0,"The Selection (The Selection, #1)",eng,https://images.gr-assets.com/books/1322103400m/10507293.jpg,0
207,6853,Janet Evanovich,1994.0,"One for the Money (Stephanie Plum, #1)",eng,https://images.gr-assets.com/books/1316730230m/6853.jpg,0
208,6493208,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,eng,https://images.gr-assets.com/books/1327878144m/6493208.jpg,0
209,23807,Thomas Harris,1988.0,"The Silence of the Lambs  (Hannibal Lecter, #2)",eng,https://images.gr-assets.com/books/1390426249m/23807.jpg,0
210,345627,Richelle Mead,2007.0,"Vampire Academy (Vampire Academy, #1)",eng,https://images.gr-assets.com/books/1361098973m/345627.jpg,0
211,40102,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
212,6867,Ian McEwan,2001.0,Atonement,eng,https://images.gr-assets.com/books/1320449708m/6867.jpg,0
213,485894,Franz Kafka,1915.0,The Metamorphosis,eng,https://images.gr-assets.com/books/1359061917m/485894.jpg,0
214,561456,Rick Riordan,2007.0,"The Titan's Curse (Percy Jackson and the Olympians, #3)",eng,https://images.gr-assets.com/books/1361038385m/561456.jpg,0
215,9969571,Ernest Cline,2011.0,Ready Player One,eng,https://images.gr-assets.com/books/1500930947m/9969571.jpg,0
216,3153910,Garth Stein,2006.0,The Art of Racing in the Rain,eng,https://images.gr-assets.com/books/1377206302m/3153910.jpg,0
217,21996,Erik Larson,2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",eng,https://images.gr-assets.com/books/1312066724m/21996.jpg,0
218,13572249,Sylvia Day,2012.0,"Bared to You (Crossfire, #1)",eng,https://images.gr-assets.com/books/1477803272m/13572249.jpg,-6876266
219,11127,C.S. Lewis,1956.0,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",eng,https://images.gr-assets.com/books/1449868701m/11127.jpg,0
220,3609760,Mark Cotta Vaz,,Twilight: The Complete Illustrated Movie Companion,eng,https://images.gr-assets.com/books/1352539022m/3609760.jpg,0
221,60748,Dave Pelzer,1995.0,"A Child Called ""It"" (Dave Pelzer #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
222,7869,Robert Ludlum,1980.0,"The Bourne Identity (Jason Bourne, #1)",eng,https://images.gr-assets.com/books/1335860740m/7869.jpg,0
223,249747,Eoin Colfer,2001.0,"Artemis Fowl (Artemis Fowl, #1)",eng,https://images.gr-assets.com/books/1327945104m/249747.jpg,0
224,6487308,Lauren Kate,2009.0,"Fallen (Fallen, #1)",eng,https://images.gr-assets.com/books/1440619649m/6487308.jpg,0
225,4406,John Steinbeck,1952.0,East of Eden,eng,https://images.gr-assets.com/books/1441547516m/4406.jpg,0
226,5886881,Gillian Flynn,2009.0,Dark Places,eng,https://images.gr-assets.com/books/1354988288m/5886881.jpg,0
227,5359,John Grisham,1993.0,The Client,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
228,228333,Emma McLaughlin,2002.0,"The Nanny Diaries (Nanny, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
229,24213,Lewis Carroll,1865.0,Alice's Adventures in Wonderland & Through the Looking-Glass,eng,https://images.gr-assets.com/books/1327872220m/24213.jpg,0
230,2156,Jane Austen,1817.0,Persuasion,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
231,556602,Tatiana de Rosnay,2007.0,Sarah's Key,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
232,43615,Stephen King,1982.0,"The Gunslinger (The Dark Tower, #1)",eng,https://images.gr-assets.com/books/1375776480m/43615.jpg,0
233,9712,Gabriel García Márquez,1985.0,Love in the Time of Cholera,eng,https://images.gr-assets.com/books/1327124987m/9712.jpg,0
234,439288,Laurie Halse Anderson,1999.0,Speak,eng,https://images.gr-assets.com/books/1310121762m/439288.jpg,0
235,17802724,Liane Moriarty,2013.0,The Husband's Secret,eng,https://images.gr-assets.com/books/1460577225m/17802724.jpg,0
236,1898,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mount Everest Disaster,eng,https://images.gr-assets.com/books/1463384482m/1898.jpg,0
237,10592,Stephen King,1974.0,Carrie,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
238,242006,Augusten Burroughs,2002.0,Running with Scissors,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
239,8908,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,eng,https://images.gr-assets.com/books/1386328204m/8908.jpg,0
240,17212231,Dan Brown,2013.0,"Inferno (Robert Langdon, #4)",eng,https://images.gr-assets.com/books/1397093185m/17212231.jpg,0
241,47281,Lois Lowry,1989.0,Number the Stars,eng,https://images.gr-assets.com/books/1370917812m/47281.jpg,0
242,13145,James Patterson,1993.0,"Along Came a Spider (Alex Cross, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
243,10614,Stephen King,1987.0,Misery,eng,https://images.gr-assets.com/books/1270545451m/10614.jpg,0
244,66559,Gillian Flynn,2006.0,Sharp Objects,eng,https://images.gr-assets.com/books/1423241485m/66559.jpg,-17979332
245,2839,Katherine Paterson,1977.0,Bridge to Terabithia,eng,https://images.gr-assets.com/books/1327880087m/2839.jpg,0
246,30183,P.C. Cast,2007.0,"Marked (House of Night, #1)",eng,https://images.gr-assets.com/books/1317067002m/30183.jpg,0
247,36072,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,eng,https://images.gr-assets.com/books/1421842784m/36072.jpg,0
248,1622,William Shakespeare,1595.0,A Midsummer Night's Dream,eng,https://images.gr-assets.com/books/1327874534m/1622.jpg,0
249,4588,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,eng,https://images.gr-assets.com/books/1327879967m/4588.jpg,0
250,11387515,R.J. Palacio,2012.0,Wonder,eng,https://images.gr-assets.com/books/1309285027m/11387515.jpg,0
251,233093,Dr. Seuss,1957.0,The Cat in the Hat,eng,https://images.gr-assets.com/books/1468890477m/233093.jpg,0
252,11235712,Marissa Meyer,2012.0,"Cinder (The Lunar Chronicles, #1)",eng,https://images.gr-assets.com/books/1470056948m/11235712.jpg,0
253,16160797,Robert Galbraith,2013.0,"The Cuckoo's Calling (Cormoran Strike, #1)",eng,https://images.gr-assets.com/books/1358716559m/16160797.jpg,0
254,6068551,Maggie Stiefvater,2009.0,"Shiver (The Wolves of Mercy Falls, #1)",eng,https://images.gr-assets.com/books/1409283154m/6068551.jpg,0
255,662,Ayn Rand,1957.0,Atlas Shrugged,eng,https://images.gr-assets.com/books/1405868167m/662.jpg,0
256,49436,Greg Mortenson,2006.0,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,eng,https://images.gr-assets.com/books/1395407074m/49436.jpg,0
257,13023,Jane Carruth,1865.0,Alice in Wonderland,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
258,1232,Carlos Ruiz Zafón,2001.0,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",eng,https://images.gr-assets.com/books/1344545047m/1232.jpg,0
259,7631105,James Dashner,2010.0,"The Scorch Trials (Maze Runner, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
260,4865,Dale Carnegie,1936.0,How to Win Friends and Influence People,eng,https://images.gr-assets.com/books/1442726934m/4865.jpg,0
261,480479,Frances Mayes,1996.0,Under the Tuscan Sun,eng,https://images.gr-assets.com/books/1320524083m/480479.jpg,0
262,19486412,Liane Moriarty,2014.0,Big Little Lies,eng,https://images.gr-assets.com/books/1492239430m/19486412.jpg,0
263,24337,Gail Carson Levine,1997.0,Ella Enchanted,eng,https://images.gr-assets.com/books/1410727190m/24337.jpg,0
264,3876,Ernest Hemingway,1926.0,The Sun Also Rises,eng,https://images.gr-assets.com/books/1331828228m/3876.jpg,0
265,14891,Betty  Smith,1943.0,A Tree Grows in Brooklyn,eng,https://images.gr-assets.com/books/1327883484m/14891.jpg,0
266,13148,James Patterson,1995.0,"Kiss the Girls (Alex Cross, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
267,21853621,Kristin Hannah,2015.0,The Nightingale,eng,https://images.gr-assets.com/books/1451446316m/21853621.jpg,0
268,6334,Kazuo Ishiguro,2005.0,Never Let Me Go,eng,https://images.gr-assets.com/books/1353048590m/6334.jpg,0
269,366522,Cecelia Ahern,2003.0,P.S. I Love You,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
270,12873,Daphne du Maurier,1938.0,Rebecca,eng,https://images.gr-assets.com/books/1327871977m/12873.jpg,-17887075
271,18373,Daniel Keyes,1966.0,Flowers for Algernon,eng,https://images.gr-assets.com/books/1367141311m/18373.jpg,0
272,6952,Laura Esquivel,1989.0,Like Water for Chocolate,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
273,1103,Lisa See,2005.0,Snow Flower and the Secret Fan,eng,https://images.gr-assets.com/books/1327880508m/1103.jpg,0
274,22034,Mario Puzo,1969.0,The Godfather,eng,https://images.gr-assets.com/books/1394988109m/22034.jpg,0
275,49750,John Green,2006.0,An Abundance of Katherines,eng,https://images.gr-assets.com/books/1360206426m/49750.jpg,0
276,29579,Isaac Asimov,1951.0,Foundation (Foundation #1),eng,https://images.gr-assets.com/books/1417900846m/29579.jpg,0
277,15783514,Neil Gaiman,2013.0,The Ocean at the End of the Lane,eng,https://images.gr-assets.com/books/1497098563m/15783514.jpg,0
278,30118,Shel Silverstein,1981.0,A Light in the Attic,eng,https://images.gr-assets.com/books/1427169918m/30118.jpg,0
279,29056083,John Tiffany,2016.0,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",eng,https://images.gr-assets.com/books/1470082995m/29056083.jpg,0
280,11614718,Lauren Oliver,2011.0,"Delirium (Delirium, #1)",eng,https://images.gr-assets.com/books/1327890411m/11614718.jpg,0
281,32499,John Grisham,1992.0,The Pelican Brief,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
282,17061,Neil Gaiman,2002.0,Coraline,eng,https://images.gr-assets.com/books/1493497435m/17061.jpg,0
283,12067,Terry Pratchett,1990.0,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",eng,https://images.gr-assets.com/books/1392528568m/12067.jpg,0
284,70401,Jack Kerouac,1955.0,On the Road,eng,https://images.gr-assets.com/books/1413588576m/70401.jpg,0
285,16181775,Graeme Simsion,2013.0,"The Rosie Project (Don Tillman, #1)",eng,https://images.gr-assets.com/books/1371651741m/16181775.jpg,0
286,3063499,Nicholas Sparks,2008.0,The Lucky One,eng,https://images.gr-assets.com/books/1420816338m/3063499.jpg,0
287,2122,Ayn Rand,1943.0,The Fountainhead,eng,https://images.gr-assets.com/books/1491163636m/2122.jpg,0
288,19691,Tom Clancy,1984.0,"The Hunt for Red October (Jack Ryan Universe, #4)",,https://images.gr-assets.com/books/1281995542m/19691.jpg,0
289,76620,Richard Adams,1972.0,"Watership Down (Watership Down, #1)",eng,https://images.gr-assets.com/books/1405136931m/76620.jpg,0
290,10335308,Mindy Kaling,2011.0,Is Everyone Hanging Out Without Me? (And Other Concerns),eng,https://images.gr-assets.com/books/1443264638m/10335308.jpg,0
291,3591262,Abraham Verghese,2009.0,Cutting for Stone,eng,https://images.gr-assets.com/books/1327931601m/3591262.jpg,0
292,140225,C.S. Lewis,1951.0,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",eng,https://images.gr-assets.com/books/1343185059m/140225.jpg,0
293,295,Robert Louis Stevenson,1882.0,Treasure Island,eng,https://images.gr-assets.com/books/1485248909m/295.jpg,0
294,9520360,Rick Riordan,2011.0,"The Son of Neptune (The Heroes of Olympus, #2)",eng,https://images.gr-assets.com/books/1464201114m/9520360.jpg,0
295,10644930,Stephen King,2011.0,11/22/63,eng,https://images.gr-assets.com/books/1327876792m/10644930.jpg,0
296,4948,Eric Carle,1969.0,The Very Hungry Caterpillar Board Book,eng,https://images.gr-assets.com/books/1327878225m/4948.jpg,0
297,135479,Kurt Vonnegut Jr.,1963.0,Cat's Cradle,eng,https://images.gr-assets.com/books/1327867150m/135479.jpg,0
298,2493,H.G. Wells,1895.0,The Time Machine,eng,https://images.gr-assets.com/books/1327942880m/2493.jpg,0
299,7933292,Todd Burpo,2010.0,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
300,39999,John Boyne,2006.0,The Boy in the Striped Pajamas,eng,https://images.gr-assets.com/books/1366228171m/39999.jpg,0
301,4900,Joseph Conrad,1899.0,Heart of Darkness,eng,https://images.gr-assets.com/books/1392799983m/4900.jpg,0
302,7812659,Nicholas Sparks,2010.0,Safe Haven,eng,https://images.gr-assets.com/books/1344268800m/7812659.jpg,0
303,52529,Rhonda Byrne,2006.0,"The Secret (The Secret, #1)",eng,https://images.gr-assets.com/books/1482865039m/52529.jpg,0
304,227711,Wally Lamb,1998.0,I Know This Much Is True,eng,https://images.gr-assets.com/books/1373532198m/227711.jpg,0
305,10583,Stephen King,1983.0,Pet Sematary,eng,https://images.gr-assets.com/books/1308894674m/10583.jpg,-33113554
306,5203,Wally Lamb,1992.0,She's Come Undone,eng,https://images.gr-assets.com/books/1408313457m/5203.jpg,0
307,1215032,Patrick Rothfuss,2011.0,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",eng,https://images.gr-assets.com/books/1452624392m/1215032.jpg,0
308,33724,Sophie Kinsella,2003.0,Can You Keep a Secret?,eng,https://images.gr-assets.com/books/1330464293m/33724.jpg,0
309,6752378,Cassandra Clare,2011.0,"City of Fallen Angels (The Mortal Instruments, #4)",eng,https://images.gr-assets.com/books/1369452302m/6752378.jpg,0
310,14748,Jennifer Weiner,2001.0,"Good in Bed (Cannie Shapiro, #1)",eng,https://images.gr-assets.com/books/1327936464m/14748.jpg,0
311,3412,Colleen McCullough,1977.0,The Thorn Birds,eng,https://images.gr-assets.com/books/1391416796m/3412.jpg,0
312,2213661,Neil Gaiman,2008.0,The Graveyard Book,eng,https://images.gr-assets.com/books/1303859949m/2213661.jpg,0
313,13158800,M.L. Stedman,2012.0,The Light Between Oceans,eng,https://images.gr-assets.com/books/1336683021m/13158800.jpg,0
314,28194,Cornelia Funke,2003.0,"Inkheart (Inkworld, #1)",eng,https://images.gr-assets.com/books/1328866790m/28194.jpg,0
315,4894,Spencer Johnson,1998.0,Who Moved My Cheese?,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
316,9791,Bill Bryson,1997.0,A Walk in the Woods,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
317,13214,Maya Angelou,1969.0,I Know Why the Caged Bird Sings,eng,https://images.gr-assets.com/books/1327957927m/13214.jpg,0
318,15818107,Christina Baker Kline,2013.0,Orphan Train,eng,https://images.gr-assets.com/books/1362409483m/15818107.jpg,0
319,8755776,Cassandra Clare,2012.0,"City of Lost Souls (The Mortal Instruments, #5)",eng,https://images.gr-assets.com/books/1460477703m/8755776.jpg,0
320,13526165,Maria Semple,2012.0,"Where'd You Go, Bernadette",eng,https://images.gr-assets.com/books/1338822317m/13526165.jpg,0
321,10365,Wilson Rawls,1961.0,Where the Red Fern Grows,,https://images.gr-assets.com/books/1166154337m/10365.jpg,0
322,14497,Neil Gaiman,1996.0,Neverwhere,eng,https://images.gr-assets.com/books/1348747943m/14497.jpg,0
323,9717,Milan Kundera,1984.0,The Unbearable Lightness of Being,eng,https://images.gr-assets.com/books/1265401884m/9717.jpg,0
324,16068905,Rainbow Rowell,2013.0,Fangirl,eng,https://images.gr-assets.com/books/1499565420m/16068905.jpg,0
325,4473,John Irving,1989.0,A Prayer for Owen Meany,eng,https://images.gr-assets.com/books/1260470010m/4473.jpg,0
326,32234,Janet Fitch,1999.0,White Oleander,eng,https://images.gr-assets.com/books/1501159524m/32234.jpg,0
327,9275658,Marie Lu,2011.0,"Legend (Legend, #1)",eng,https://images.gr-assets.com/books/1501368160m/9275658.jpg,0
328,14866,Jodi Picoult,2007.0,Nineteen Minutes,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
329,2318271,Randy Pausch,2008.0,The Last Lecture,eng,https://images.gr-assets.com/books/1388075896m/2318271.jpg,0
330,228665,Robert Jordan,1990.0,"The Eye of the World (Wheel of Time, #1)",eng,https://images.gr-assets.com/books/1337818095m/228665.jpg,0
331,10916,Jodi Picoult,1998.0,The Pact,eng,https://images.gr-assets.com/books/1410754561m/10916.jpg,0
332,65605,C.S. Lewis,1953.0,"The Magician's Nephew (Chronicles of Narnia, #6)",eng,https://images.gr-assets.com/books/1308814770m/65605.jpg,0
333,2153405,Lisa Genova,2007.0,Still Alice,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
334,13596809,Sylvia Day,2012.0,"Reflected in You (Crossfire, #2)",eng,https://images.gr-assets.com/books/1477802540m/13596809.jpg,0
335,6689,Roald Dahl,1961.0,James and the Giant Peach,eng,https://images.gr-assets.com/books/1320412586m/6689.jpg,0
336,13137,James Patterson,2001.0,"1st to Die (Women's Murder Club, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
337,13,Douglas Adams,1996.0,The Ultimate Hitchhiker's Guide to the Galaxy,eng,https://images.gr-assets.com/books/1404613595m/13.jpg,0
338,6280118,David Nicholls,2009.0,One Day,eng,https://images.gr-assets.com/books/1327873020m/6280118.jpg,0
339,32929,Margaret Wise Brown,1947.0,Goodnight Moon,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
340,7747374,Pittacus Lore,2010.0,"I Am Number Four (Lorien Legacies, #1)",eng,https://images.gr-assets.com/books/1305807140m/7747374.jpg,0
341,1371,Homer,-750.0,The Iliad,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
342,13497818,J.K. Rowling,2012.0,The Casual Vacancy,eng,https://images.gr-assets.com/books/1358266832m/13497818.jpg,0
343,24192,John Grisham,1996.0,The Runaway Jury,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
344,4138,David Sedaris,1997.0,Naked,eng,https://images.gr-assets.com/books/1394178867m/4138.jpg,0
345,45978,Christopher Paolini,2005.0,"Eldest (The Inheritance Cycle, #2)",eng,https://images.gr-assets.com/books/1387119654m/45978.jpg,0
346,236093,L. Frank Baum,1900.0,"The Wonderful Wizard of Oz (Oz, #1)",eng,https://images.gr-assets.com/books/1398003737m/236093.jpg,0
347,121749,C.S. Lewis,1951.0,"Prince Caspian (Chronicles of Narnia, #2)",eng,https://images.gr-assets.com/books/1308814880m/121749.jpg,0
348,16143347,E. Lockhart,2014.0,We Were Liars,eng,https://images.gr-assets.com/books/1402749479m/16143347.jpg,0
349,11590,Stephen King,1975.0,'Salem's Lot,eng,https://images.gr-assets.com/books/1327891565m/11590.jpg,0
